"Absolute_Pressure","Aspect_Ratio","Courant_Number","Density","Dynamic_Viscosity","Mesh_Expansion_Factor","Orthogonality_Angle","P_Mass.Residual","Points:0","Points:1","Points:2","Pressure","Pressure.Gradient:0","Pressure.Gradient:1","Pressure.Gradient:2","Real_Partition_Number","Shear_Strain_Rate","Specific_Volume","Total_Pressure","U_Mom.Residual","V_Mom.Residual","Velocity:0","Velocity:1","Velocity:2","Velocity_u.Beta","Velocity_u.Gradient:0","Velocity_u.Gradient:1","Velocity_u.Gradient:2","Velocity_v.Beta","Velocity_v.Gradient:0","Velocity_v.Gradient:1","Velocity_v.Gradient:2","Velocity_w.Beta","Velocity_w.Gradient:0","Velocity_w.Gradient:1","Velocity_w.Gradient:2","Volume_Porosity","Volume_of_Finite_Volumes","W_Mom.Residual","Wall_Shear:0","Wall_Shear:1","Wall_Shear:2"
1.1866,5.6486,0.23445,1,0.0021569,1.0015,1.5706,7.7974e-11,8.19,-1.5553e-16,0,1.1866,-0.32347,0.00052822,2.7105e-20,5,34.611,1,1.1866,-4.5025e-09,8.2748e-10,0,0,0,0.040187,-0.0034206,34.61,0,0.99306,-0.0005607,0.003913,-2.7105e-20,0.68395,-4.2352e-22,0,-1.1938e-11,1,4.462e-06,-9.4549e-23,0.077751,4.2342e-07,1.2023e-22
1.1704,5.6313,0.23537,1,0.0021569,1.0015,1.5706,6.3574e-11,8.2401,-1.5348e-16,0,1.1704,-0.32424,0.0008806,2.7105e-20,5,34.584,1,1.1704,-4.4228e-09,8.4388e-10,0,0,0,0.040461,-0.0023776,34.584,0,0.99753,-0.00014204,0.0018707,-2.8799e-20,0.68345,-2.1176e-22,0,-1.1966e-11,1,4.4757e-06,-8.4523e-23,0.077711,4.232e-07,1.1585e-22
1.1541,5.6141,0.23619,1,0.0021569,1.0015,1.5706,9.722e-11,8.2903,-1.5144e-16,0,1.1541,-0.32565,0.00066724,2.7105e-20,5,34.558,1,1.1541,-4.579e-09,8.3894e-10,0,0,0,0.04076,-0.0029496,34.558,0,0.99737,0.00041227,0.0031365,-3.0493e-20,0.683,0,0,-1.1998e-11,1,4.4894e-06,-7.4348e-23,0.077674,4.23e-07,1.1489e-22
1.1377,5.597,0.23669,1,0.0021569,1.0015,1.5706,1.5337e-10,8.3405,-1.4939e-16,0,1.1377,-0.32618,0.00034056,2.7105e-20,5,34.529,1,1.1377,-4.6623e-09,8.8671e-10,0,0,0,0.040938,-0.0041925,34.53,0,0.9827,0.00021696,0.0054069,-3.2187e-20,0.68252,0,0,-1.2029e-11,1,4.5031e-06,-6.0349e-23,0.077625,4.2274e-07,1.1356e-22
1.1213,5.58,0.23719,1,0.0021569,1.0015,1.5706,1.3299e-10,8.3906,-1.4734e-16,0,1.1213,-0.32574,0.0006489,0,5,34.497,1,1.1213,-4.3584e-09,9.4632e-10,0,0,0,0.041041,-0.0049692,34.498,0,0.98505,-5.1951e-05,0.0057451,-3.3034e-20,0.68207,0,0,-1.2055e-11,1,4.5168e-06,-4.314e-23,0.077564,4.2241e-07,1.1462e-22
1.105,5.5631,0.23771,1,0.0021569,1.0015,1.5706,2.2019e-10,8.4408,-1.4529e-16,0,1.105,-0.32497,0.00085698,0,5,34.463,1,1.105,-4.1256e-09,1.0381e-09,0,0,0,0.041106,-0.0059088,34.464,0,0.98345,0.00018799,0.0065906,-3.3034e-20,0.68163,0,0,-1.2081e-11,1,4.5305e-06,-2.183e-23,0.077492,4.2202e-07,1.2081e-22
1.0887,5.5463,0.23806,1,0.0021569,1.0015,1.5706,3.0708e-10,8.4909,-1.4325e-16,0,1.0887,-0.32373,0.00055907,0,5,34.426,1,1.0887,-3.7981e-09,1.2397e-09,0,0,0,0.041093,-0.0067454,34.426,0,0.96278,0.00012589,0.0079676,-3.2187e-20,0.68119,8.4703e-22,0,-1.2105e-11,1,4.5442e-06,-8.2716e-24,0.07741,4.2157e-07,1.3156e-22
1.0725,5.5296,0.23843,1,0.0021569,1.0015,1.5706,3.2234e-10,8.5411,-1.412e-16,0,1.0725,-0.32221,0.00058761,0,5,34.388,1,1.0725,-3.1198e-09,1.4398e-09,0,0,0,0.041066,-0.0064083,34.387,0,0.96958,-0.0002388,0.0073131,-3.134e-20,0.6808,8.4703e-22,0,-1.2128e-11,1,4.5579e-06,-1.5823e-24,0.077325,4.211e-07,1.4696e-22
1.0564,5.513,0.239,1,0.0021569,1.0015,1.5706,3.5989e-10,8.5913,-1.3915e-16,0,1.0564,-0.32128,0.00078869,2.7105e-20,5,34.352,1,1.0564,-2.4595e-09,1.5561e-09,0,0,0,0.041127,-0.005327,34.351,0,0.98815,-0.00022755,0.0056796,-2.9646e-20,0.68043,8.4703e-22,0,-1.2151e-11,1,4.5716e-06,3.5587e-24,0.077249,4.2069e-07,1.6338e-22
1.0403,5.4965,0.23965,1,0.0021569,1.0015,1.5706,4.1162e-10,8.6414,-1.371e-16,0,1.0403,-0.32116,0.00072459,2.7105e-20,5,34.319,1,1.0403,-2.1316e-09,1.5881e-09,0,0,0,0.041268,-0.0045277,34.318,0,0.99179,-2.2988e-05,0.0049429,-2.7952e-20,0.68003,6.3527e-22,0,-1.2177e-11,1,4.5853e-06,9.3607e-24,0.077185,4.2034e-07,1.7712e-22
1.0242,5.4801,0.24026,1,0.0021569,1.0015,1.5706,3.2633e-10,8.6916,-1.3505e-16,0,1.0242,-0.32136,0.00062798,0,5,34.288,1,1.0242,-1.7804e-09,1.5437e-09,0,0,0,0.041434,-0.004173,34.287,0,0.991,1.6828e-05,0.0048191,-2.5411e-20,0.67962,6.3527e-22,0,-1.2204e-11,1,4.599e-06,1.1343e-23,0.077128,4.2003e-07,1.8959e-22
1.0081,5.4638,0.24086,1,0.0021569,1.0015,1.5706,2.9702e-10,8.7418,-1.3301e-16,0,1.0081,-0.32157,0.00061313,0,5,34.257,1,1.0081,-1.4268e-09,1.456e-09,0,0,0,0.041604,-0.0039837,34.257,0,0.99176,-2.5977e-05,0.0046488,-2.4564e-20,0.67919,4.2352e-22,0,-1.2231e-11,1,4.6127e-06,2.2937e-24,0.077074,4.1974e-07,1.9998e-22
0.99193,5.4475,0.24148,1,0.0021569,1.0015,1.5706,2.7861e-10,8.7919,-1.3096e-16,0,0.99193,-0.32181,0.00061013,0,5,34.228,1,0.99193,-1.2017e-09,1.374e-09,0,0,0,0.041783,-0.0038553,34.228,0,0.99318,-2.5188e-05,0.0044336,-2.4564e-20,0.67877,4.2352e-22,0,-1.2259e-11,1,4.6264e-06,-8.8167e-24,0.077022,4.1946e-07,2.0688e-22
0.97578,5.4314,0.2421,1,0.0021569,1.0015,1.5706,2.1722e-10,8.8421,-1.2891e-16,0,0.97578,-0.32212,0.00059816,0,5,34.199,1,0.97578,-9.3373e-10,1.2981e-09,0,0,0,0.041972,-0.0038176,34.199,0,0.99338,1.2495e-06,0.0043888,-2.5411e-20,0.67835,0,0,-1.2287e-11,1,4.6401e-06,-2.17e-23,0.076972,4.1918e-07,2.099e-22
0.95961,5.4154,0.24272,1,0.0021569,1.0015,1.5706,1.9548e-10,8.8923,-1.2686e-16,0,0.95961,-0.32246,0.00059787,0,5,34.169,1,0.95961,-6.6615e-10,1.2296e-09,0,0,0,0.042163,-0.0038695,34.17,0,0.99285,1.3586e-05,0.0044797,-2.6258e-20,0.67793,-4.2352e-22,0,-1.2315e-11,1,4.6538e-06,-2.7569e-23,0.076922,4.1891e-07,2.0731e-22
0.94342,5.3995,0.24334,1,0.0021569,1.0015,1.5706,2.0156e-10,8.9424,-1.2481e-16,0,0.94342,-0.3228,0.00061055,2.7105e-20,5,34.14,1,0.94342,-4.7389e-10,1.1862e-09,0,0,0,0.042353,-0.0039711,34.14,0,0.99212,1.2287e-05,0.0046243,-2.7952e-20,0.67751,-4.2352e-22,0,-1.2342e-11,1,4.6676e-06,-3.3659e-23,0.076871,4.1863e-07,2.0144e-22
0.92722,5.3837,0.24394,1,0.0021569,1.0015,1.5706,1.7142e-10,8.9926,-1.2277e-16,0,0.92722,-0.3231,0.00062612,0,5,34.11,1,0.92722,-2.3622e-10,1.1167e-09,0,0,0,0.042541,-0.0040855,34.11,0,0.99158,8.9026e-06,0.0047523,-2.9646e-20,0.6771,-2.1176e-22,1.7347e-18,-1.237e-11,1,4.6813e-06,-4.484e-23,0.076819,4.1835e-07,1.9642e-22
0.91101,5.3679,0.24454,1,0.0021569,1.0015,1.5706,2.4461e-10,9.0428,-1.2072e-16,0,0.91101,-0.32338,0.00063815,2.7105e-20,5,34.079,1,0.91101,-1.5119e-10,1.1025e-09,0,0,0,0.042727,-0.0041916,34.079,0,0.99103,6.1449e-06,0.0048704,-3.0493e-20,0.6767,-2.1176e-22,0,-1.2397e-11,1,4.695e-06,-5.6113e-23,0.076766,4.1806e-07,1.9269e-22
0.89478,5.3523,0.24514,1,0.0021569,1.0015,1.5706,2.1639e-10,9.0929,-1.1867e-16,0,0.89478,-0.32363,0.00064829,0,5,34.048,1,0.89478,7.5141e-11,1.1113e-09,0,0,0,0.042912,-0.0042868,34.049,-6.9389e-18,0.99067,6.475e-06,0.0049603,-3.0493e-20,0.6763,-2.1176e-22,0,-1.2424e-11,1,4.7087e-06,-6.0217e-23,0.076711,4.1776e-07,1.9065e-22
0.87854,5.3367,0.24574,1,0.0021569,1.0015,1.5706,4.6889e-10,9.1431,-1.1662e-16,0,0.87854,-0.32387,0.0006511,2.7105e-20,5,34.017,1,0.87854,-7.7106e-12,1.4829e-09,0,0,0,0.043094,-0.0043689,34.017,0,0.99003,3.123e-06,0.0050564,-2.9646e-20,0.6759,-2.1176e-22,0,-1.2451e-11,1,4.7224e-06,-5.8645e-23,0.076656,4.1746e-07,1.8776e-22
0.86228,5.3213,0.24633,1,0.0021569,1.0014,1.5706,7.7658e-10,9.1933,-1.1458e-16,0,0.86228,-0.32407,0.00066241,0,5,33.986,1,0.86228,1.3451e-09,2.8192e-09,0,0,0,0.043275,-0.004496,33.986,0,0.98969,1.9618e-05,0.0051618,-2.9646e-20,0.67551,-4.2352e-22,1.7347e-18,-1.2478e-11,1,4.7361e-06,-5.1408e-23,0.0766,4.1716e-07,1.8177e-22
0.84602,5.3059,0.24691,1,0.0021569,1.0014,1.5706,5.3896e-10,9.2434,-1.1253e-16,0,0.84602,-0.32421,0.00066876,2.7105e-20,5,33.954,1,0.84602,5.7319e-09,4.0184e-09,0,0,0,0.043446,-0.0047783,33.954,0,0.98751,6.314e-05,0.0055151,-2.8799e-20,0.67512,-4.2352e-22,0,-1.2504e-11,1,4.7498e-06,-4.9313e-23,0.076542,4.1684e-07,1.7625e-22
0.82976,5.2906,0.24745,1,0.0021569,1.0014,1.5706,8.5244e-10,9.2936,-1.1048e-16,0,0.82976,-0.3242,0.00067313,2.7105e-20,5,33.92,1,0.82976,8.2062e-09,4.0888e-09,0,0,0,0.043596,-0.0051222,33.921,0,0.98348,5.0091e-05,0.0060105,-2.9646e-20,0.67473,0,1.7347e-18,-1.253e-11,1,4.7635e-06,-5.2054e-23,0.07648,4.165e-07,1.7162e-22
0.81349,5.2754,0.24796,1,0.0021569,1.0014,1.5706,7.5159e-10,9.3438,-1.0843e-16,0,0.81349,-0.32409,0.00071896,0,5,33.887,1,0.81349,7.229e-09,3.1351e-09,0,0,0,0.043735,-0.0052258,33.887,0,0.98245,-3.6187e-05,0.0061445,-3.0493e-20,0.67436,-4.2352e-22,0,-1.2555e-11,1,4.7772e-06,-4.8167e-23,0.076416,4.1615e-07,1.6651e-22
0.79724,5.2603,0.24851,1,0.0021569,1.0014,1.5706,2.3942e-10,9.3939,-1.0638e-16,0,0.79724,-0.32405,0.00076115,2.7105e-20,5,33.853,1,0.79724,6.1239e-09,2.0654e-09,0,0,0,0.043891,-0.0048721,33.853,0,0.98638,-0.00013184,0.005632,-3.134e-20,0.67401,-4.2352e-22,0,-1.258e-11,1,4.7909e-06,-4.2576e-23,0.076353,4.1581e-07,1.6046e-22
0.78098,5.2453,0.24915,1,0.0021569,1.0014,1.5706,-3.6416e-10,9.4441,-1.0434e-16,0,0.78098,-0.32431,0.00075899,2.7105e-20,5,33.821,1,0.78098,7.3874e-09,9.1737e-10,0,0,0,0.044088,-0.0041477,33.821,0,0.99291,-0.00016768,0.0045775,-3.2187e-20,0.67366,-4.2352e-22,0,-1.2605e-11,1,4.8046e-06,-4.5624e-23,0.076297,4.155e-07,1.545e-22
0.7647,5.2303,0.24988,1,0.0021569,1.0014,1.5706,-5.385e-10,9.4943,-1.0229e-16,0,0.7647,-0.32484,0.00068524,2.7105e-20,5,33.792,1,0.7647,6.7464e-09,-1.3435e-09,0,0,0,0.044324,-0.0035684,33.791,0,0.9961,-6.6647e-05,0.003662,-3.3458e-20,0.67329,0,0,-1.2632e-11,1,4.8183e-06,-5.5468e-23,0.076248,4.1524e-07,1.5252e-22
0.74839,5.2155,0.25064,1,0.0021569,1.0014,1.5706,8.4283e-11,9.5444,-1.0024e-16,0,0.74839,-0.32518,0.00060962,0,5,33.763,1,0.74839,1.0846e-09,-3.0874e-09,0,0,0,0.044539,-0.004451,33.764,0,0.99362,0.00037135,0.0044615,-3.3881e-20,0.67289,2.1176e-22,0,-1.266e-11,1,4.832e-06,-7.117e-23,0.076197,4.1496e-07,1.542e-22
0.73208,5.2007,0.25106,1,0.0021569,1.0014,1.5706,6.2978e-11,9.5946,-9.8193e-17,0,0.73208,-0.32422,0.00057033,2.7105e-20,5,33.728,1,0.73208,-7.5828e-10,-2.1446e-09,0,0,0,0.044555,-0.0083744,33.731,0,0.95311,0.0011163,0.0093769,-3.5575e-20,0.67242,-4.2352e-22,0,-1.2687e-11,1,4.8457e-06,-7.1708e-23,0.076118,4.1453e-07,1.4115e-22
0.71586,5.186,0.25076,1,0.0021569,1.0014,1.5706,-7.0715e-10,9.6447,-9.6145e-17,0,0.71586,-0.32064,0.00019223,2.7105e-20,5,33.68,1,0.71586,6.6e-09,2.1515e-10,0,0,0,0.044156,-0.013215,33.682,0,0.79537,0.00075903,0.016525,-3.7269e-20,0.67194,-8.4703e-22,0,-1.2707e-11,1,4.8594e-06,-5.8683e-23,0.075988,4.1382e-07,1.3361e-22
0.69991,5.1714,0.25029,1,0.0021569,1.0014,1.5706,7.9248e-10,9.6949,-9.4097e-17,0,0.69991,-0.31542,0.00080913,1.3553e-20,5,33.623,1,0.69991,1.3076e-08,2.258e-09,0,0,0,0.043616,-0.013595,33.622,0,0.78571,-0.0008907,0.016755,-4.0658e-20,0.67166,0,0,-1.2715e-11,1,4.8731e-06,-4.0865e-23,0.07583,4.1296e-07,1.4325e-22
0.68421,5.1569,0.25064,1,0.0021569,1.0014,1.5706,1.1978e-09,9.7451,-9.205e-17,0,0.68421,-0.31224,0.0017275,1.3553e-20,5,33.57,1,0.68421,1.0568e-08,1.6392e-09,0,0,0,0.043477,-0.0084942,33.567,0,0.96361,-0.0015958,0.0088284,-3.7269e-20,0.67157,8.4703e-22,0,-1.2722e-11,1,4.8868e-06,-3.0422e-23,0.0757,4.1226e-07,1.5449e-22
0.66857,5.1424,0.2518,1,0.0021569,1.0014,1.5706,3.5127e-10,9.7952,-9.0002e-17,0,0.66857,-0.31327,0.0016285,1.3553e-20,5,33.533,1,0.66857,5.1576e-09,1.4981e-10,0,0,0,0.04385,-0.0026083,33.529,0,1,-0.00066736,0.0011088,-3.6317e-20,0.6713,8.4703e-22,0,-1.2741e-11,1,4.9005e-06,-1.9706e-23,0.075634,4.1189e-07,1.7619e-22
0.65279,5.1281,0.253,1,0.0021569,1.0014,1.5706,-7.8747e-10,9.8454,-8.7954e-17,0,0.65279,-0.31672,0.0005835,2.7105e-20,5,33.51,1,0.65279,5.0903e-09,-8.3871e-10,0,0,0,0.044449,0.00080371,33.508,0,0.99693,7.0006e-05,-0.0015946,-3.1975e-20,0.67103,1.0588e-21,0,-1.2773e-11,1,4.9142e-06,-1.3815e-23,0.07562,4.1182e-07,1.9676e-22
0.6368,5.1138,0.25409,1,0.0021569,1.0014,1.5706,-3.5471e-10,9.8956,-8.5906e-17,0,0.6368,-0.31988,0.00018092,0,5,33.496,1,0.6368,7.028e-09,-9.0372e-10,0,0,0,0.045002,0.0011962,33.496,0,0.98579,0.00039632,-0.0018944,-2.647e-20,0.67063,8.4703e-22,0,-1.2811e-11,1,4.9279e-06,-4.4137e-24,0.075627,4.1186e-07,2.0782e-22
0.62069,5.0996,0.25486,1,0.0021569,1.0014,1.5706,1.1015e-10,9.9457,-8.3858e-17,0,0.62069,-0.3211,5.8381e-05,0,5,33.481,1,0.62069,8.2243e-09,-4.7114e-10,0,0,0,0.045292,-0.0025367,33.484,0,0.99572,0.0011808,0.0027776,-2.1176e-20,0.67017,1.1117e-21,0,-1.2848e-11,1,4.9417e-06,1.2836e-24,0.075614,4.1179e-07,2.2149e-22
0.60459,5.0855,0.25488,1,0.0021569,1.0014,1.5706,1.8639e-10,9.9959,-8.181e-17,0,0.60459,-0.3189,-0.00024014,0,5,33.453,1,0.60459,1.0002e-08,-4.0146e-10,0,0,0,0.045083,-0.0092618,33.457,0,0.88204,0.0013181,0.011609,-1.3553e-20,0.66957,1.6941e-21,0,-1.2878e-11,1,4.9554e-06,-5.4118e-24,0.075541,4.1139e-07,2.3999e-22
0.5887,5.0714,0.25435,1,0.0021569,1.0014,1.5706,2.2447e-10,10.046,-7.9763e-17,0,0.5887,-0.31332,0.00020073,0,5,33.407,1,0.5887,1.0181e-08,-1.0804e-09,0,0,0,0.044413,-0.014701,33.41,0,0.75117,0.00034869,0.018079,-6.7763e-21,0.66907,8.4703e-22,0,-1.2894e-11,1,4.9691e-06,-1.7483e-23,0.0754,4.1062e-07,2.5478e-22
0.57315,5.0574,0.25387,1,0.0021569,1.0014,1.5706,2.4688e-10,10.096,-7.7715e-17,0,0.57315,-0.30692,0.0011879,0,5,33.348,1,0.57315,8.3212e-09,-2.3917e-09,0,0,0,0.043719,-0.015348,33.349,0,0.76708,-0.00080888,0.018124,-3.3881e-21,0.66879,0,0,-1.2898e-11,1,4.9828e-06,-2.3405e-23,0.075226,4.0967e-07,2.6068e-22
0.5579,5.0436,0.25403,1,0.0021569,1.0014,1.5706,-4.5295e-10,10.146,-7.5667e-17,0,0.5579,-0.30294,0.0016074,1.3553e-20,5,33.293,1,0.5579,6.195e-09,-3.875e-09,0,0,0,0.04343,-0.010548,33.289,0,0.916,-0.001509,0.011398,-1.6941e-21,0.66871,0,0,-1.2902e-11,1,4.9965e-06,-2.1792e-23,0.075077,4.0886e-07,2.7319e-22
0.54275,5.0297,0.25502,1,0.0021569,1.0014,1.5706,-6.1636e-10,10.197,-7.3619e-17,0,0.54275,-0.3032,0.0015713,0,5,33.252,1,0.54275,4.9374e-09,-4.4767e-09,0,0,0,0.043712,-0.0030325,33.248,0,0.98826,-0.0012702,0.0017455,-2.9646e-21,0.66855,-4.2352e-22,0,-1.2916e-11,1,5.0102e-06,-1.2319e-23,0.074997,4.0843e-07,2.8701e-22
0.52748,5.016,0.25649,1,0.0021569,1.0014,1.5706,-8.8891e-10,10.247,-7.1571e-17,0,0.52748,-0.30704,0.00090438,1.3553e-20,5,33.232,1,0.52748,5.2704e-09,-4.5951e-09,0,0,0,0.044418,0.0029425,33.229,0,0.94849,-0.00036253,-0.0047462,-5.9292e-21,0.66824,6.3527e-22,0,-1.2947e-11,1,5.0239e-06,-9.9334e-24,0.074994,4.0841e-07,2.91e-22
0.51195,5.0023,0.2579,1,0.0021569,1.0014,1.5706,-2.2785e-10,10.297,-6.9524e-17,0,0.51195,-0.31171,7.4167e-05,0,5,33.227,1,0.51195,5.5022e-09,-4.4009e-09,0,0,0,0.045184,0.0044686,33.226,0,0.93619,0.00061382,-0.0058208,-2.5411e-21,0.66787,1.6941e-21,0,-1.2989e-11,1,5.0376e-06,-1.1861e-23,0.07503,4.0861e-07,3.1069e-22
0.49621,4.9887,0.25878,1,0.0021569,1.0014,1.5706,-3.146e-10,10.347,-6.7476e-17,0,0.49621,-0.31429,-0.00039699,0,5,33.223,1,0.49621,4.6649e-09,-4.4875e-09,0,0,0,0.045622,0.00086109,33.225,0,0.99691,0.0013243,-0.0005498,2.4981e-21,0.66743,8.4703e-22,0,-1.3034e-11,1,5.0513e-06,-1.4641e-23,0.075054,4.0873e-07,3.3137e-22
0.48043,4.9752,0.2589,1,0.0021569,1.0014,1.5706,-3.7478e-10,10.397,-6.5428e-17,0,0.48043,-0.31308,-0.00053962,1.3553e-20,5,33.209,1,0.48043,3.9479e-09,-4.8424e-09,0,0,0,0.045522,-0.0054073,33.212,0,0.93225,0.001138,0.0075298,5.0822e-21,0.66683,8.4703e-22,0,-1.307e-11,1,5.065e-06,-2.0814e-23,0.075021,4.0856e-07,5.8084e-22
0.4648,4.9618,0.25862,1,0.0021569,1.0014,1.5706,-2.3998e-10,10.447,-6.338e-17,0,0.4648,-0.30876,-4.3973e-05,0,5,33.179,1,0.4648,2.4903e-09,-5.2578e-09,0,0,0,0.04503,-0.0098489,33.181,0,0.84267,7.196e-05,0.012486,1.0164e-20,0.66629,4.2352e-22,1.7347e-18,-1.3092e-11,1,5.0787e-06,-3.9298e-23,0.07493,4.0806e-07,1.1734e-21
0.44944,4.9484,0.25855,1,0.0021569,1.0013,1.5706,-4.2548e-10,10.498,-6.1332e-17,0,0.44944,-0.30411,0.00090009,1.3553e-20,5,33.141,1,0.44944,7.297e-10,-5.5529e-09,0,0,0,0.044558,-0.0096773,33.141,-6.9389e-18,0.89251,-0.00091233,0.01116,8.4703e-21,0.66595,0,0,-1.3105e-11,1,5.0924e-06,-6.0774e-23,0.074816,4.0744e-07,1.4113e-21
0.43428,4.9351,0.25913,1,0.0021569,1.0013,1.5706,-7.0527e-10,10.548,-5.9284e-17,0,0.43428,-0.30178,0.0011098,1.3553e-20,5,33.105,1,0.43428,7.5897e-10,-5.6566e-09,0,0,0,0.044456,-0.0059215,33.103,0,0.98597,-0.0010071,0.0055587,1.6941e-21,0.66576,-8.4703e-22,0,-1.3119e-11,1,5.1061e-06,-8.9499e-23,0.074725,4.0694e-07,7.5766e-22
0.41916,4.9219,0.26014,1,0.0021569,1.0013,1.5706,-7.7249e-10,10.598,-5.7237e-17,0,0.41916,-0.30229,0.00097667,1.3553e-20,5,33.078,1,0.41916,-4.9527e-10,-5.8244e-09,0,0,0,0.044718,-0.0026426,33.076,0,1,-0.00010517,0.001556,-7.4115e-21,0.66543,-2.1176e-22,0,-1.3142e-11,1,5.1198e-06,-1.2063e-22,0.074673,4.0666e-07,4.328e-22
0.40396,4.9087,0.26091,1,0.0021569,1.0013,1.5706,-7.4139e-10,10.648,-5.5189e-17,0,0.40396,-0.3037,0.00027586,2.7105e-20,5,33.057,1,0.40396,-2.0112e-09,-5.9135e-09,0,0,0,0.045015,-0.0017442,33.056,0,0.99772,0.000378,0.002097,-1.3976e-20,0.66515,0,0,-1.3174e-11,1,5.1335e-06,-1.4726e-22,0.074644,4.065e-07,4.9766e-22
0.3887,4.8956,0.2615,1,0.0021569,1.0013,1.5706,-6.3055e-10,10.698,-5.3141e-17,0,0.3887,-0.3043,-7.2547e-05,2.7105e-20,5,33.041,1,0.3887,-3.6737e-09,-5.8857e-09,0,0,0,0.045208,-0.00083486,33.039,0,0.99799,-0.00029909,0.0013791,-1.927e-20,0.66478,0,0,-1.3205e-11,1,5.1472e-06,-1.6615e-22,0.074624,4.0639e-07,2.3623e-22
0.37343,4.8826,0.2624,1,0.0021569,1.0013,1.5706,-8.8531e-10,10.748,-5.1093e-17,0,0.37343,-0.30466,0.00043311,2.7105e-20,5,33.029,1,0.37343,-4.5593e-09,-5.9596e-09,0,0,0,0.045444,-0.00019378,33.028,0,0.99999,-5.4617e-05,-0.00062102,-2.3188e-20,0.66431,-1.8529e-22,0,-1.3237e-11,1,5.1609e-06,-1.7398e-22,0.074612,4.0633e-07,2.7276e-22
0.35813,4.8697,0.26313,1,0.0021569,1.0013,1.5706,-7.9786e-10,10.799,-4.9045e-17,0,0.35813,-0.30472,0.00012702,4.0658e-20,5,33.015,1,0.35813,-6.062e-09,-6.1458e-09,0,0,0,0.045572,-0.0029099,33.017,0,0.9975,0.0010974,0.0030531,-2.5411e-20,0.66387,-7.2792e-23,0,-1.3271e-11,1,5.1746e-06,-1.7109e-22,0.074588,4.062e-07,5.4447e-22
0.34286,4.8568,0.26319,1,0.0021569,1.0013,1.5706,-5.8017e-10,10.849,-4.6998e-17,0,0.34286,-0.30263,-0.00055591,2.7105e-20,5,32.994,1,0.34286,-8.4672e-09,-6.0964e-09,0,0,0,0.045336,-0.0067622,32.995,0,0.9013,0.00057211,0.0088469,-2.5411e-20,0.66334,-4.2352e-22,0,-1.3301e-11,1,5.1883e-06,-1.6732e-22,0.074528,4.0587e-07,1.1462e-21
0.32776,4.844,0.26324,1,0.0021569,1.0013,1.5706,-7.3886e-10,10.899,-4.495e-17,0,0.32776,-0.2989,0.00037574,2.7105e-20,5,32.964,1,0.32776,-9.5235e-09,-6.0072e-09,0,0,0,0.044958,-0.0080736,32.965,0,0.91893,-0.00044795,0.0091452,-3.0493e-20,0.66293,-1.2705e-21,0,-1.332e-11,1,5.202e-06,-1.5235e-22,0.074441,4.054e-07,8.8253e-22
0.31286,4.8312,0.26361,1,0.0021569,1.0013,1.5706,-7.5375e-10,10.949,-4.2902e-17,0,0.31286,-0.29566,0.00093739,2.7105e-20,5,32.931,1,0.31286,-9.8215e-09,-5.7785e-09,0,0,0,0.044686,-0.0086037,32.932,0,0.95427,7.7027e-05,0.0088828,-3.5575e-20,0.66257,-8.4703e-22,0,-1.3337e-11,1,5.2157e-06,-1.4462e-22,0.074345,4.0488e-07,4.2839e-22
0.2981,4.8186,0.26381,1,0.0021569,1.0013,1.5706,-4.6979e-10,10.999,-4.0854e-17,0,0.2981,-0.29282,0.00032147,2.7105e-20,5,32.895,1,0.2981,-1.0856e-08,-5.4298e-09,0,0,0,0.0444,-0.0097766,32.895,0,0.89873,0.00036362,0.011082,-3.8964e-20,0.66221,-8.4703e-22,0,-1.3356e-11,1,5.2295e-06,-1.3059e-22,0.07424,4.0431e-07,-1.4939e-23
0.28349,4.8059,0.26387,1,0.0021569,1.0013,1.5706,-4.6486e-10,11.049,-3.8806e-17,0,0.28349,-0.28972,0.00056949,4.0658e-20,5,32.855,1,0.28349,-1.1837e-08,-5.1082e-09,0,0,0,0.044083,-0.0099616,32.855,0,0.8898,-0.00019329,0.011466,-4.2352e-20,0.66189,-8.4703e-22,0,-1.3371e-11,1,5.2432e-06,-1.1106e-22,0.074129,4.037e-07,-1.191e-21
0.26903,4.7934,0.26406,1,0.0021569,1.0013,1.5706,-4.2147e-10,11.1,-3.6758e-17,0,0.26903,-0.2872,0.00099089,2.7105e-20,5,32.816,1,0.26903,-1.2096e-08,-4.678e-09,0,0,0,0.04388,-0.008247,32.815,0,0.93249,-0.00057221,0.0094582,-4.0658e-20,0.66163,0,0,-1.3386e-11,1,5.2569e-06,-8.8437e-23,0.074027,4.0314e-07,-9.7129e-22
0.25467,4.7809,0.26456,1,0.0021569,1.0013,1.5706,-2.8606e-10,11.15,-3.4711e-17,0,0.25467,-0.28627,0.00089566,2.7105e-20,5,32.784,1,0.25467,-1.1808e-08,-4.0911e-09,0,0,0,0.043907,-0.004291,32.781,0,0.98314,-0.00094332,0.0047925,-3.8964e-20,0.66143,-4.2352e-22,0,-1.3404e-11,1,5.2706e-06,-6.532e-23,0.073956,4.0276e-07,6.563e-23
